# fieldmap
#x y z t Bx By Bz Ex Ey Ez
-520 -510 20 0 -0.0346719 -0.0291133 -0.278919 0 0 0 
-520 -510 30 0 -0.0462861 -0.0405445 -0.275268 0 0 0 
-520 -510 40 0 -0.057491 -0.0515888 -0.270375 0 0 0 
-520 -510 50 0 -0.0682566 -0.0622129 -0.264478 0 0 0 
-520 -510 60 0 -0.0785226 -0.0723568 -0.25767 0 0 0 
-520 -510 70 0 -0.0881936 -0.0819267 -0.249993 0 0 0 
-520 -510 80 0 -0.0971826 -0.0908369 -0.241523 0 0 0 
-520 -510 90 0 -0.105526 -0.0991204 -0.232449 0 0 0 
-520 -510 100 0 -0.113201 -0.106754 -0.222867 0 0 0 
-520 -500 -100 0 0.10382 0.104394 -0.241697 0 0 0 
-520 -500 -90 0 0.0948279 0.095855 -0.251384 0 0 0 
-520 -500 -80 0 0.0851299 0.0866301 -0.260427 0 0 0 
-520 -500 -70 0 0.0747017 0.076693 -0.268629 0 0 0 
-520 -500 -60 0 0.0636191 0.0661158 -0.275879 0 0 0 
-520 -500 -50 0 0.0519951 0.0550074 -0.282143 0 0 0 
-520 -500 -40 0 0.0399037 0.043438 -0.287332 0 0 0 
-520 -500 -30 0 0.027382 0.0314385 -0.291153 0 0 0 
-520 -500 -20 0 0.014598 0.0191737 -0.293745 0 0 0 
-520 -500 -10 0 0.00165276 0.00674024 -0.295072 0 0 0 
-520 -500 0 0 -0.0113431 -0.0057573 -0.295013 0 0 0 
-520 -500 10 0 -0.0242586 -0.0181938 -0.293534 0 0 0 
-520 -500 20 0 -0.0369904 -0.030467 -0.29079 0 0 0 
-520 -500 30 0 -0.0494386 -0.0424808 -0.286824 0 0 0 
-520 -500 40 0 -0.0614351 -0.0540757 -0.281529 0 0 0 
-520 -500 50 0 -0.0729342 -0.0652041 -0.275133 0 0 0 
-520 -500 60 0 -0.0838751 -0.0758064 -0.267759 0 0 0 
-520 -500 70 0 -0.0941628 -0.0857908 -0.259467 0 0 0 
-520 -500 80 0 -0.103683 -0.0950474 -0.250322 0 0 0 
-520 -500 90 0 -0.112488 -0.103623 -0.240542 0 0 0 
-520 -500 100 0 -0.120555 -0.111494 -0.230237 0 0 0 
-520 -490 -100 0 0.111072 0.1094 -0.249986 0 0 0 
-520 -490 -90 0 0.101586 0.100578 -0.260435 0 0 0 
-520 -490 -80 0 0.0913165 0.09101 -0.27021 0 0 0 
-520 -490 -70 0 0.0802443 0.0806752 -0.279105 0 0 0 
-520 -490 -60 0 0.0684315 0.0696305 -0.286973 0 0 0 
-520 -490 -50 0 0.0560128 0.0580032 -0.293781 0 0 0 
-520 -490 -40 0 0.0430698 0.0458694 -0.299428 0 0 0 
-520 -490 -30 0 0.0296474 0.0332664 -0.303611 0 0 0 
-520 -490 -20 0 0.0159244 0.0203653 -0.306441 0 0 0 
-520 -490 -10 0 0.00201931 0.00727776 -0.307892 0 0 0 
-520 -490 0 0 -0.0119445 -0.00588179 -0.307854 0 0 0 
-520 -490 10 0 -0.0258185 -0.0189747 -0.306248 0 0 0 
-520 -490 20 0 -0.0394859 -0.0318879 -0.303265 0 0 0 
-520 -490 30 0 -0.052835 -0.0445154 -0.298953 0 0 0 
-520 -490 40 0 -0.0656854 -0.0566895 -0.293218 0 0 0 
-520 -490 50 0 -0.0779716 -0.0683454 -0.286277 0 0 0 
-520 -490 60 0 -0.0896339 -0.0794247 -0.278283 0 0 0 
-520 -490 70 0 -0.100579 -0.0898387 -0.269321 0 0 0 
-520 -490 80 0 -0.11066 -0.0994496 -0.259443 0 0 0 
-520 -490 90 0 -0.119947 -0.10832 -0.248899 0 0 0 
-520 -490 100 0 -0.128419 -0.116429 -0.237812 0 0 0 
-520 -480 -100 0 0.118856 0.114624 -0.258516 0 0 0 
-520 -480 -90 0 0.108854 0.105519 -0.26979 0 0 0 
-520 -480 -80 0 0.0979845 0.0956041 -0.280359 0 0 0 
-520 -480 -70 0 0.0862311 0.0848628 -0.290013 0 0 0 
-520 -480 -60 0 0.0736391 0.0733342 -0.298556 0 0 0 
-520 -480 -50 0 0.0603685 0.0611666 -0.305959 0 0 0 
-520 -480 -40 0 0.0465094 0.0484421 -0.31211 0 0 0 
-520 -480 -30 0 0.0321158 0.0352056 -0.316694 0 0 0 
-520 -480 -20 0 0.017377 0.0216338 -0.319785 0 0 0 
-520 -480 -10 0 0.00243267 0.00785597 -0.321374 0 0 0 
-520 -480 0 0 -0.0125801 -0.00600298 -0.321362 0 0 0 
-520 -480 10 0 -0.0274921 -0.0197891 -0.319617 0 0 0 
-520 -480 20 0 -0.042172 -0.0333774 -0.316372 0 0 0 
-520 -480 30 0 -0.0564942 -0.0466511 -0.311681 0 0 0 
-520 -480 40 0 -0.0702651 -0.0594339 -0.305464 0 0 0 
-520 -480 50 0 -0.083396 -0.0716407 -0.297926 0 0 0 
-520 -480 60 0 -0.0958288 -0.0832154 -0.289256 0 0 0 
-520 -480 70 0 -0.107473 -0.0940736 -0.279563 0 0 0 
-520 -480 80 0 -0.118144 -0.104046 -0.268888 0 0 0 
-520 -480 90 0 -0.127936 -0.113214 -0.257517 0 0 0 
-520 -480 100 0 -0.136827 -0.121556 -0.245586 0 0 0 
-520 -470 -100 0 0.127205 0.120066 -0.267281 0 0 0 
-520 -470 -90 0 0.116668 0.11068 -0.279448 0 0 0 
-520 -470 -80 0 0.105167 0.100415 -0.290879 0 0 0 
-520 -470 -70 0 0.0926948 0.0892599 -0.301359 0 0 0 
-520 -470 -60 0 0.0792723 0.0772319 -0.31064 0 0 0 
-520 -470 -50 0 0.0650893 0.0645028 -0.318697 0 0 0 
-520 -470 -40 0 0.0502452 0.0511612 -0.325401 0 0 0 
-520 -470 -30 0 0.0348046 0.0372607 -0.330427 0 0 0 
-520 -470 -20 0 0.0189677 0.0229832 -0.333807 0 0 0 
-520 -470 -10 0 0.00289822 0.00847756 -0.33555 0 0 0 
-520 -470 0 0 -0.0132509 -0.00611945 -0.335569 0 0 0 
-520 -470 10 0 -0.0292872 -0.020637 -0.333671 0 0 0 
-520 -470 20 0 -0.0450624 -0.0349366 -0.330139 0 0 0 
-520 -470 30 0 -0.0604352 -0.0488898 -0.325032 0 0 0 
-520 -470 40 0 -0.0751985 -0.0623112 -0.318289 0 0 0 
-520 -470 50 0 -0.0892352 -0.0750924 -0.310096 0 0 0 
-520 -470 60 0 -0.10249 -0.0871806 -0.300688 0 0 0 
-520 -470 70 0 -0.114879 -0.0984973 -0.2902 0 0 0 
-520 -470 80 0 -0.126171 -0.108836 -0.278659 0 0 0 
-520 -470 90 0 -0.136488 -0.118302 -0.266393 0 0 0 
-520 -470 100 0 -0.145808 -0.126873 -0.253552 0 0 0 
-520 -460 -100 0 0.136159 0.125728 -0.276275 0 0 0 
-520 -460 -90 0 0.125061 0.11606 -0.289403 0 0 0 
-520 -460 -80 0 0.112899 0.105443 -0.30177 0 0 0 
-520 -460 -70 0 0.0996686 0.0938686 -0.313149 0 0 0 
-520 -460 -60 0 0.0853622 0.0813268 -0.323236 0 0 0 
-520 -460 -50 0 0.070203 0.0680157 -0.332009 0 0 0 
-520 -460 -40 0 0.0543007 0.054031 -0.33932 0 0 0 
-520 -460 -30 0 0.0377325 0.0394359 -0.344834 0 0 0 
-520 -460 -20 0 0.0207088 0.0244169 -0.348533 0 0 0 
-520 -460 -10 0 0.00342184 0.00914522 -0.350446 0 0 0 
-520 -460 0 0 -0.0139581 -0.00622947 -0.350502 0 0 0 
-520 -460 10 0 -0.0312113 -0.0215175 -0.348439 0 0 0 
-520 -460 20 0 -0.0481709 -0.0365655 -0.344592 0 0 0 
-520 -460 30 0 -0.0646775 -0.0512318 -0.339029 0 0 0 
-520 -460 40 0 -0.0805102 -0.0653225 -0.33171 0 0 0 
-520 -460 50 0 -0.0955175 -0.0787014 -0.322803 0 0 0 
-520 -460 60 0 -0.109649 -0.0913204 -0.312589 0 0 0 
-520 -460 70 0 -0.122819 -0.103101 -0.301227 0 0 0 
-520 -460 80 0 -0.134772 -0.113819 -0.288756 0 0 0 
-520 -460 90 0 -0.145634 -0.123581 -0.275522 0 0 0 
-520 -460 100 0 -0.155395 -0.132375 -0.261701 0 0 0 
-520 -450 -100 0 0.145879 0.131716 -0.285562 0 0 0 
-520 -450 -90 0 0.134196 0.121769 -0.299749 0 0 0 
-520 -450 -80 0 0.121326 0.110785 -0.313138 0 0 0 
-520 -450 -70 0 0.107279 0.0987709 -0.325502 0 0 0 
-520 -450 -60 0 0.0920124 0.0856845 -0.336469 0 0 0 
-520 -450 -50 0 0.0757907 0.071755 -0.346018 0 0 0 
-520 -450 -40 0 0.0587352 0.0570862 -0.353985 0 0 0 
-520 -450 -30 0 0.0409385 0.041753 -0.360023 0 0 0 
-520 -450 -20 0 0.0226218 0.0259464 -0.364056 0 0 0 
-520 -450 -10 0 0.00401094 0.00986329 -0.366136 0 0 0 
-520 -450 0 0 -0.0147039 -0.00633225 -0.366215 0 0 0 
-520 -450 10 0 -0.0332724 -0.0224295 -0.363949 0 0 0 
-520 -450 20 0 -0.0515111 -0.0382628 -0.359753 0 0 0 
-520 -450 30 0 -0.0692405 -0.0536763 -0.353692 0 0 0 
-520 -450 40 0 -0.0862245 -0.0684666 -0.345745 0 0 0 
-520 -450 50 0 -0.102271 -0.0824659 -0.336057 0 0 0 
-520 -450 60 0 -0.117336 -0.0956324 -0.324965 0 0 0 
-520 -450 70 0 -0.131326 -0.107882 -0.312649 0 0 0 
-520 -450 80 0 -0.14398 -0.118989 -0.299175 0 0 0 
-520 -450 90 0 -0.155406 -0.129044 -0.284896 0 0 0 
-520 -450 100 0 -0.165617 -0.138053 -0.270021 0 0 0 
-520 -440 -100 0 0.156305 0.137933 -0.295059 0 0 0 
-520 -440 -90 0 0.144027 0.127722 -0.310396 0 0 0 
-520 -440 -80 0 0.130428 0.116384 -0.324911 0 0 0 
-520 -440 -70 0 0.115532 0.103936 -0.338367 0 0 0 
-520 -440 -60 0 0.0992513 0.0902966 -0.350319 0 0 0 
-520 -440 -50 0 0.081895 0.0757301 -0.360748 0 0 0 
-520 -440 -40 0 0.0635976 0.0603478 -0.369464 0 0 0 
-520 -440 -30 0 0.0444692 0.0442376 -0.376112 0 0 0 
-520 -440 -20 0 0.0247406 0.0275934 -0.380542 0 0 0 
-520 -440 -10 0 0.00467741 0.0106418 -0.382833 0 0 0 
-520 -440 0 0 -0.0155056 -0.00643592 -0.382939 0 0 0 
-520 -440 10 0 -0.0355277 -0.0234085 -0.38049 0 0 0 
-520 -440 20 0 -0.0551693 -0.0400836 -0.375885 0 0 0 
-520 -440 30 0 -0.0742301 -0.0562902 -0.36924 0 0 0 
-520 -440 40 0 -0.0924596 -0.0718171 -0.360573 0 0 0 
-520 -440 50 0 -0.109618 -0.0864601 -0.349998 0 0 0 
-520 -440 60 0 -0.125672 -0.100186 -0.337917 0 0 0 
-520 -440 70 0 -0.14052 -0.112906 -0.324537 0 0 0 
-520 -440 80 0 -0.153896 -0.124396 -0.309955 0 0 0 
-520 -440 90 0 -0.165891 -0.134727 -0.294532 0 0 0 
-520 -440 100 0 -0.176543 -0.143928 -0.278514 0 0 0 
-520 -430 -100 0 0.167474 0.14437 -0.304746 0 0 0 
-520 -430 -90 0 0.154586 0.133907 -0.321326 0 0 0 
-520 -430 -80 0 0.140231 0.12222 -0.337062 0 0 0 
-520 -430 -70 0 0.124445 0.109338 -0.35171 0 0 0 
-520 -430 -60 0 0.107087 0.0951354 -0.364741 0 0 0 
-520 -430 -50 0 0.0885184 0.079912 -0.376136 0 0 0 
-520 -430 -40 0 0.0688864 0.0637883 -0.385678 0 0 0 
-520 -430 -30 0 0.048322 0.0468671 -0.393002 0 0 0 
-520 -430 -20 0 0.0270647 0.0293434 -0.397871 0 0 0 
-520 -430 -10 0 0.00542628 0.0114779 -0.400398 0 0 0 
-520 -430 0 0 -0.0163496 -0.00652866 -0.400527 0 0 0 
-520 -430 10 0 -0.0379502 -0.024424 -0.397888 0 0 0 
-520 -430 20 0 -0.0591175 -0.0419886 -0.392852 0 0 0 
-520 -430 30 0 -0.0796277 -0.0590353 -0.385586 0 0 0 
-520 -430 40 0 -0.0992145 -0.075344 -0.376143 0 0 0 
-520 -430 50 0 -0.117579 -0.0906671 -0.364606 0 0 0 
-520 -430 60 0 -0.134702 -0.104982 -0.351451 0 0 0 
-520 -430 70 0 -0.150473 -0.118195 -0.336911 0 0 0 
-520 -430 80 0 -0.164623 -0.130084 -0.321123 0 0 0 
-520 -430 90 0 -0.177217 -0.140695 -0.304455 0 0 0 
-520 -430 100 0 -0.188325 -0.150085 -0.287193 0 0 0 
-520 -420 -100 0 0.179419 0.151009 -0.314602 0 0 0 
-520 -420 -90 0 0.165911 0.14031 -0.332523 0 0 0 
-520 -420 -80 0 0.150772 0.128284 -0.349581 0 0 0 
-520 -420 -70 0 0.13404 0.114958 -0.365506 0 0 0 
-520 -420 -60 0 0.11556 0.100198 -0.379736 0 0 0 
-520 -420 -50 0 0.0956964 0.0842996 -0.39219 0 0 0 
-520 -420 -40 0 0.0746324 0.0674083 -0.40264 0 0 0 
-520 -420 -30 0 0.0525219 0.0496435 -0.410712 0 0 0 
-520 -420 -20 0 0.0296114 0.0311993 -0.416068 0 0 0 
-520 -420 -10 0 0.00626648 0.0123747 -0.418858 0 0 0 
-520 -420 0 0 -0.0172365 -0.00660788 -0.419015 0 0 0 
-520 -420 10 0 -0.040549 -0.0254732 -0.416171 0 0 0 
-520 -420 20 0 -0.0633677 -0.043971 -0.410661 0 0 0 
-520 -420 30 0 -0.085443 -0.0618962 -0.402713 0 0 0 
-520 -420 40 0 -0.106493 -0.0790205 -0.392422 0 0 0 
-520 -420 50 0 -0.126147 -0.0950466 -0.379831 0 0 0 
-520 -420 60 0 -0.144406 -0.109965 -0.365501 0 0 0 
-520 -420 70 0 -0.161149 -0.123676 -0.3497 0 0 0 
-520 -420 80 0 -0.176107 -0.135962 -0.332604 0 0 0 
-520 -420 90 0 -0.189312 -0.146843 -0.314592 0 0 0 
-520 -420 100 0 -0.200875 -0.156404 -0.295996 0 0 0 
-520 -410 -100 0 0.192168 0.157828 -0.324602 0 0 0 
-520 -410 -90 0 0.178033 0.146914 -0.343964 0 0 0 
-520 -410 -80 0 0.162087 0.134561 -0.36245 0 0 0 
-520 -410 -70 0 0.144364 0.120793 -0.379759 0 0 0 
-520 -410 -60 0 0.124703 0.105475 -0.395298 0 0 0 
-520 -410 -50 0 0.103462 0.0888873 -0.408911 0 0 0 
-520 -410 -40 0 0.0808651 0.0712049 -0.420358 0 0 0 
-520 -410 -30 0 0.0570935 0.0525662 -0.429256 0 0 0 
-520 -410 -20 0 0.0323982 0.033162 -0.43515 0 0 0 
-520 -410 -10 0 0.00720738 0.0133345 -0.43823 0 0 0 
-520 -410 0 0 -0.0181653 -0.00666993 -0.438422 0 0 0 
-520 -410 10 0 -0.0433315 -0.0265515 -0.435358 0 0 0 
-520 -410 20 0 -0.0679353 -0.0460248 -0.42933 0 0 0 
-520 -410 30 0 -0.0916979 -0.0648657 -0.420634 0 0 0 
-520 -410 40 0 -0.114322 -0.0828383 -0.409416 0 0 0 
-520 -410 50 0 -0.135354 -0.0995879 -0.395674 0 0 0 
-520 -410 60 0 -0.154817 -0.115121 -0.380065 0 0 0 
-520 -410 70 0 -0.172581 -0.129334 -0.362894 0 0 0 
-520 -410 80 0 -0.18838 -0.142013 -0.344383 0 0 0 
-520 -410 90 0 -0.202206 -0.153149 -0.324925 0 0 0 
-520 -410 100 0 -0.214219 -0.162862 -0.304899 0 0 0 
-520 -400 -100 0 0.205902 0.164921 -0.334775 0 0 0 
-520 -400 -90 0 0.191114 0.153797 -0.355696 0 0 0 
-520 -400 -80 0 0.174316 0.141116 -0.375729 0 0 0 
-520 -400 -70 0 0.155536 0.126895 -0.394536 0 0 0 
-520 -400 -60 0 0.134612 0.111002 -0.411494 0 0 0 
-520 -400 -50 0 0.111885 0.0936956 -0.426357 0 0 0 
-520 -400 -40 0 0.0876311 0.0751868 -0.438874 0 0 0 
-520 -400 -30 0 0.062065 0.0556361 -0.448657 0 0 0 
-520 -400 -20 0 0.035441 0.0352303 -0.455121 0 0 0 
-520 -400 -10 0 0.00825855 0.0143591 -0.458524 0 0 0 
-520 -400 0 0 -0.0191333 -0.0067103 -0.458756 0 0 0 
-520 -400 10 0 -0.0463024 -0.0276516 -0.455459 0 0 0 
-520 -400 20 0 -0.0728314 -0.0481403 -0.448865 0 0 0 
-520 -400 30 0 -0.0984094 -0.0679315 -0.439352 0 0 0 
-520 -400 40 0 -0.122724 -0.0867826 -0.427125 0 0 0 
-520 -400 50 0 -0.145224 -0.104273 -0.41213 0 0 0 
-520 -400 60 0 -0.16596 -0.120431 -0.395133 0 0 0 
-520 -400 70 0 -0.184794 -0.135144 -0.376478 0 0 0 
-520 -400 80 0 -0.201466 -0.148211 -0.356442 0 0 0 
-520 -400 90 0 -0.215921 -0.159586 -0.335432 0 0 0 
-520 -400 100 0 -0.228374 -0.169427 -0.313879 0 0 0 
-520 -390 -100 0 0.220711 0.172297 -0.345091 0 0 0 
-520 -390 -90 0 0.205292 0.161008 -0.367724 0 0 0 
-520 -390 -80 0 0.187638 0.148031 -0.389475 0 0 0 
-520 -390 -70 0 0.167768 0.133376 -0.409963 0 0 0 
-520 -390 -60 0 0.145515 0.11691 -0.428531 0 0 0 
-520 -390 -50 0 0.121196 0.0988647 -0.444829 0 0 0 
-520 -390 -40 0 0.0951428 0.0794895 -0.458588 0 0 0 
-520 -390 -30 0 0.067611 0.05897 -0.469413 0 0 0 
-520 -390 -20 0 0.038851 0.0374825 -0.476546 0 0 0 
-520 -390 -10 0 0.00945174 0.0154754 -0.480284 0 0 0 
-520 -390 0 0 -0.0201808 -0.00674795 -0.480527 0 0 0 
-520 -390 10 0 -0.0495634 -0.0288311 -0.476932 0 0 0 
-520 -390 20 0 -0.0782059 -0.0504039 -0.469664 0 0 0 
-520 -390 30 0 -0.105761 -0.0711989 -0.4592 0 0 0 
-520 -390 40 0 -0.131892 -0.0909607 -0.445799 0 0 0 
-520 -390 50 0 -0.155967 -0.109218 -0.429397 0 0 0 
-520 -390 60 0 -0.17804 -0.126 -0.410841 0 0 0 
-520 -390 70 0 -0.197976 -0.1412 -0.390538 0 0 0 
-520 -390 80 0 -0.215531 -0.154632 -0.368824 0 0 0 
-520 -390 90 0 -0.230594 -0.166207 -0.346126 0 0 0 
-520 -390 100 0 -0.24345 -0.176134 -0.322928 0 0 0 
-520 -380 -100 0 0.236475 0.179807 -0.355453 0 0 0 
-520 -380 -90 0 0.220436 0.168385 -0.379921 0 0 0 
-520 -380 -80 0 0.201915 0.155139 -0.403523 0 0 0 
-520 -380 -70 0 0.180919 0.140068 -0.425833 0 0 0 
-520 -380 -60 0 0.157277 0.123038 -0.446156 0 0 0 
-520 -380 -50 0 0.131268 0.104247 -0.464024 0 0 0 
-520 -380 -40 0 0.103293 0.0839857 -0.479149 0 0 0 
-520 -380 -30 0 0.0736516 0.0624691 -0.491126 0 0 0 
-520 -380 -20 0 0.0425863 0.0398596 -0.499009 0 0 0 
-520 -380 -10 0 0.0107879 0.0166697 -0.503156 0 0 0 
-520 -380 0 0 -0.0212806 -0.0067634 -0.503451 0 0 0 
-520 -380 10 0 -0.0530789 -0.0300506 -0.499569 0 0 0 
-520 -380 20 0 -0.0840301 -0.0527695 -0.491586 0 0 0 
-520 -380 30 0 -0.113745 -0.074627 -0.480095 0 0 0 
-520 -380 40 0 -0.141844 -0.0953413 -0.465395 0 0 0 
-520 -380 50 0 -0.167646 -0.114419 -0.447478 0 0 0 
-520 -380 60 0 -0.19116 -0.131852 -0.427213 0 0 0 
-520 -380 70 0 -0.212274 -0.147554 -0.405104 0 0 0 
-520 -380 80 0 -0.230762 -0.161354 -0.381551 0 0 0 
-520 -380 90 0 -0.246445 -0.173119 -0.357012 0 0 0 
-520 -380 100 0 -0.259693 -0.183109 -0.332025 0 0 0 
-520 -370 -100 0 0.253201 0.187397 -0.365821 0 0 0 
-520 -370 -90 0 0.236558 0.175881 -0.392246 0 0 0 
-520 -370 -80 0 0.217163 0.162397 -0.417833 0 0 0 
-520 -370 -70 0 0.195009 0.146932 -0.442107 0 0 0 
-520 -370 -60 0 0.169923 0.129354 -0.464334 0 0 0 
-520 -370 -50 0 0.142129 0.109816 -0.483914 0 0 0 
-520 -370 -40 0 0.112108 0.0886561 -0.500531 0 0 0 
-520 -370 -30 0 0.0801994 0.0661132 -0.513746 0 0 0 
-520 -370 -20 0 0.0466641 0.0423547 -0.522489 0 0 0 
-520 -370 -10 0 0.0122779 0.0179407 -0.52709 0 0 0 
-520 -370 0 0 -0.0224212 -0.00674692 -0.527447 0 0 0 
-520 -370 10 0 -0.0568298 -0.031284 -0.523259 0 0 0 
-520 -370 20 0 -0.0902703 -0.0551896 -0.514496 0 0 0 
-520 -370 30 0 -0.122308 -0.078143 -0.501884 0 0 0 
-520 -370 40 0 -0.152511 -0.0998337 -0.485767 0 0 0 
-520 -370 50 0 -0.180154 -0.119746 -0.466203 0 0 0 
-520 -370 60 0 -0.205183 -0.137831 -0.444084 0 0 0 
-520 -370 70 0 -0.227519 -0.154022 -0.420023 0 0 0 
-520 -370 80 0 -0.246963 -0.168175 -0.394493 0 0 0 
-520 -370 90 0 -0.263255 -0.180098 -0.367984 0 0 0 
-520 -370 100 0 -0.276864 -0.190116 -0.341097 0 0 0 
-520 -360 -100 0 0.271043 0.195121 -0.376188 0 0 0 
-520 -360 -90 0 0.253793 0.183533 -0.404706 0 0 0 
-520 -360 -80 0 0.233496 0.169826 -0.432421 0 0 0 
-520 -360 -70 0 0.210125 0.153973 -0.4588 0 0 0 
-520 -360 -60 0 0.183513 0.135849 -0.483071 0 0 0 
-520 -360 -50 0 0.153812 0.115549 -0.504483 0 0 0 
-520 -360 -40 0 0.121599 0.0934705 -0.522691 0 0 0 
-520 -360 -30 0 0.0872658 0.06988 -0.537229 0 0 0 
-520 -360 -20 0 0.0510968 0.0449559 -0.546941 0 0 0 
-520 -360 -10 0 0.0139326 0.0192863 -0.552043 0 0 0 
-520 -360 0 0 -0.0235938 -0.00669071 -0.552474 0 0 0 
-520 -360 10 0 -0.0608102 -0.0325142 -0.547965 0 0 0 
-520 -360 20 0 -0.0969229 -0.0576383 -0.538359 0 0 0 
-520 -360 30 0 -0.131446 -0.0817128 -0.52453 0 0 0 
-520 -360 40 0 -0.163893 -0.104397 -0.506879 0 0 0 
-520 -360 50 0 -0.193489 -0.125154 -0.485536 0 0 0 
-520 -360 60 0 -0.220107 -0.143885 -0.461419 0 0 0 
-520 -360 70 0 -0.243707 -0.16055 -0.435261 0 0 0 
-520 -360 80 0 -0.264129 -0.175034 -0.407613 0 0 0 
-520 -360 90 0 -0.281014 -0.187083 -0.379011 0 0 0 
-520 -360 100 0 -0.294949 -0.197094 -0.350116 0 0 0 
-520 -350 -100 0 0.290296 0.203113 -0.386531 0 0 0 
-520 -350 -90 0 0.272544 0.191552 -0.417356 0 0 0 
-520 -350 -80 0 0.251379 0.177683 -0.447444 0 0 0 
-520 -350 -70 0 0.226781 0.161486 -0.476203 0 0 0 
-520 -350 -60 0 0.198581 0.142837 -0.502812 0 0 0 
-520 -350 -50 0 0.166838 0.121762 -0.526347 0 0 0 
-520 -350 -40 0 0.132236 0.0987204 -0.546421 0 0 0 
-520 -350 -30 0 0.0951988 0.0739897 -0.562454 0 0 0 
-520 -350 -20 0 0.0560846 0.0477929 -0.573246 0 0 0 
-520 -350 -10 0 0.0158137 0.0207535 -0.578879 0 0 0 
-520 -350 0 0 -0.0248645 -0.00662319 -0.579347 0 0 0 
-520 -350 10 0 -0.0651974 -0.0338343 -0.574428 0 0 0 
-520 -350 20 0 -0.104252 -0.0602584 -0.563814 0 0 0 
-520 -350 30 0 -0.141486 -0.0855134 -0.548566 0 0 0 
-520 -350 40 0 -0.176352 -0.109225 -0.529148 0 0 0 
-520 -350 50 0 -0.208027 -0.130841 -0.505786 0 0 0 
-520 -350 60 0 -0.236296 -0.150201 -0.479425 0 0 0 
-520 -350 70 0 -0.261175 -0.167306 -0.45094 0 0 0 
-520 -350 80 0 -0.282557 -0.182076 -0.420968 0 0 0 
-520 -350 90 0 -0.299974 -0.19419 -0.390097 0 0 0 
-520 -350 100 0 -0.314152 -0.204127 -0.359051 0 0 0 
-520 -340 -100 0 0.310586 0.211043 -0.396722 0 0 0 
-520 -340 -90 0 0.292401 0.199574 -0.429985 0 0 0 
-520 -340 -80 0 0.27039 0.185594 -0.462601 0 0 0 
-520 -340 -70 0 0.244553 0.169096 -0.493912 0 0 0 
-520 -340 -60 0 0.214724 0.149959 -0.523046 0 0 0 
-520 -340 -50 0 0.18084 0.128126 -0.548887 0 0 0 
-520 -340 -40 0 0.143709 0.104123 -0.570997 0 0 0 
-520 -340 -30 0 0.103801 0.0782502 -0.588707 0 0 0 
-520 -340 -20 0 0.0615353 0.0507619 -0.600742 0 0 0 
-520 -340 -10 0 0.0179119 0.0223131 -0.607015 0 0 0 
-520 -340 0 0 -0.0261856 -0.00651599 -0.607579 0 0 0 
-520 -340 10 0 -0.0699148 -0.0351775 -0.602266 0 0 0 
-520 -340 20 0 -0.112179 -0.0629641 -0.590583 0 0 0 
-520 -340 30 0 -0.15237 -0.0894576 -0.573801 0 0 0 
