# fieldmap
#x y z t Bx By Bz Ex Ey Ez
-520 -440 -90 0 -0.217063 -0.0422461 -0.28252 0 0 0 
-520 -440 -80 0 -0.227552 -0.054649 -0.273848 0 0 0 
-520 -440 -70 0 -0.237018 -0.0664287 -0.264217 0 0 0 
-520 -440 -60 0 -0.245542 -0.0776051 -0.253777 0 0 0 
-520 -440 -50 0 -0.253169 -0.0881802 -0.24265 0 0 0 
-520 -440 -40 0 -0.259703 -0.0979185 -0.230994 0 0 0 
-520 -440 -30 0 -0.265416 -0.107057 -0.218873 0 0 0 
-520 -440 -20 0 -0.270118 -0.115353 -0.206473 0 0 0 
-520 -440 -10 0 -0.273869 -0.122816 -0.19392 0 0 0 
-520 -440 0 0 -0.276813 -0.129575 -0.181262 0 0 0 
-520 -440 10 0 -0.278874 -0.135487 -0.16868 0 0 0 
-520 -440 20 0 -0.280217 -0.14073 -0.156152 0 0 0 
-520 -440 30 0 -0.280851 -0.145267 -0.143796 0 0 0 
-520 -440 40 0 -0.280789 -0.149061 -0.131739 0 0 0 
-520 -440 50 0 -0.280186 -0.152321 -0.119867 0 0 0 
-520 -440 60 0 -0.279012 -0.154929 -0.108375 0 0 0 
-520 -440 70 0 -0.277332 -0.156945 -0.0972833 0 0 0 
-520 -440 80 0 -0.275241 -0.158503 -0.0865078 0 0 0 
-520 -440 90 0 -0.272746 -0.159516 -0.0762356 0 0 0 
-520 -440 100 0 -0.269907 -0.160084 -0.0663919 0 0 0 
-520 -430 -100 0 -0.213598 -0.0251025 -0.303528 0 0 0 
-520 -430 -90 0 -0.225815 -0.0386879 -0.295503 0 0 0 
-520 -430 -80 0 -0.236979 -0.0517236 -0.28629 0 0 0 
-520 -430 -70 0 -0.247338 -0.0643592 -0.276078 0 0 0 
-520 -430 -60 0 -0.256494 -0.0762116 -0.264962 0 0 0 
-520 -430 -50 0 -0.26466 -0.08742 -0.253097 0 0 0 
-520 -430 -40 0 -0.271704 -0.097801 -0.240657 0 0 0 
-520 -430 -30 0 -0.277569 -0.107242 -0.227819 0 0 0 
-520 -430 -20 0 -0.282593 -0.116059 -0.214598 0 0 0 
-520 -430 -10 0 -0.286526 -0.123929 -0.201243 0 0 0 
-520 -430 0 0 -0.289522 -0.130974 -0.18782 0 0 0 
-520 -430 10 0 -0.291685 -0.137282 -0.174384 0 0 0 
-520 -430 20 0 -0.292956 -0.142714 -0.161138 0 0 0 
-520 -430 30 0 -0.293504 -0.147459 -0.148039 0 0 0 
-520 -430 40 0 -0.293343 -0.151479 -0.135214 0 0 0 
-520 -430 50 0 -0.2925 -0.154731 -0.122814 0 0 0 
-520 -430 60 0 -0.291125 -0.157426 -0.110709 0 0 0 
-520 -430 70 0 -0.289215 -0.159494 -0.0990508 0 0 0 
-520 -430 80 0 -0.28683 -0.160971 -0.0878805 0 0 0 
-520 -430 90 0 -0.284064 -0.162031 -0.077047 0 0 0 
-520 -430 100 0 -0.280927 -0.162585 -0.0667347 0 0 0 
-520 -420 -100 0 -0.221511 -0.0200874 -0.317692 0 0 0 
-520 -420 -90 0 -0.234857 -0.0345972 -0.309281 0 0 0 
-520 -420 -80 0 -0.247032 -0.0485292 -0.29954 0 0 0 
-520 -420 -70 0 -0.257989 -0.0617659 -0.288665 0 0 0 
-520 -420 -60 0 -0.267922 -0.0744132 -0.27684 0 0 0 
-520 -420 -50 0 -0.276531 -0.0861527 -0.264226 0 0 0 
-520 -420 -40 0 -0.284104 -0.0971966 -0.250956 0 0 0 
-520 -420 -30 0 -0.290474 -0.107332 -0.237217 0 0 0 
-520 -420 -20 0 -0.295636 -0.116489 -0.22319 0 0 0 
-520 -420 -10 0 -0.299865 -0.124924 -0.208892 0 0 0 
-520 -420 0 0 -0.302968 -0.132355 -0.194596 0 0 0 
-520 -420 10 0 -0.305111 -0.138924 -0.180349 0 0 0 
-520 -420 20 0 -0.306376 -0.144663 -0.166261 0 0 0 
-520 -420 30 0 -0.306761 -0.149509 -0.152493 0 0 0 
-520 -420 40 0 -0.306431 -0.153652 -0.138983 0 0 0 
-520 -420 50 0 -0.305424 -0.157083 -0.125833 0 0 0 
-520 -420 60 0 -0.303774 -0.159782 -0.113167 0 0 0 
-520 -420 70 0 -0.301605 -0.161925 -0.100871 0 0 0 
-520 -420 80 0 -0.298943 -0.163476 -0.0890714 0 0 0 
-520 -420 90 0 -0.295841 -0.164453 -0.0778265 0 0 0 
-520 -420 100 0 -0.292378 -0.165003 -0.0670062 0 0 0 
-520 -410 -100 0 -0.229735 -0.0145004 -0.332803 0 0 0 
-520 -410 -90 0 -0.243879 -0.0296814 -0.323854 0 0 0 
-520 -410 -80 0 -0.257173 -0.044561 -0.313592 0 0 0 
-520 -410 -70 0 -0.269057 -0.0586634 -0.30205 0 0 0 
-520 -410 -60 0 -0.279719 -0.0720644 -0.289456 0 0 0 
-520 -410 -50 0 -0.28915 -0.084697 -0.275982 0 0 0 
-520 -410 -40 0 -0.297132 -0.0962988 -0.261843 0 0 0 
-520 -410 -30 0 -0.304005 -0.107135 -0.247141 0 0 0 
-520 -410 -20 0 -0.309547 -0.11692 -0.232128 0 0 0 
-520 -410 -10 0 -0.313788 -0.125598 -0.217018 0 0 0 
-520 -410 0 0 -0.317056 -0.133494 -0.201771 0 0 0 
-520 -410 10 0 -0.319191 -0.140347 -0.186678 0 0 0 
-520 -410 20 0 -0.320358 -0.146301 -0.171776 0 0 0 
-520 -410 30 0 -0.320689 -0.151474 -0.157088 0 0 0 
-520 -410 40 0 -0.320159 -0.15575 -0.142832 0 0 0 
-520 -410 50 0 -0.318915 -0.159292 -0.128962 0 0 0 
-520 -410 60 0 -0.317032 -0.162152 -0.115521 0 0 0 
-520 -410 70 0 -0.314541 -0.164291 -0.102653 0 0 0 
-520 -410 80 0 -0.311556 -0.165824 -0.090331 0 0 0 
-520 -410 90 0 -0.308133 -0.166823 -0.0785266 0 0 0 
-520 -410 100 0 -0.304317 -0.16728 -0.0673326 0 0 0 
-520 -400 -100 0 -0.237844 -0.00800804 -0.348759 0 0 0 
-520 -400 -90 0 -0.253399 -0.0242752 -0.339427 0 0 0 
-520 -400 -80 0 -0.26761 -0.0399544 -0.328517 0 0 0 
-520 -400 -70 0 -0.280703 -0.0551371 -0.31628 0 0 0 
-520 -400 -60 0 -0.292194 -0.0693788 -0.302851 0 0 0 
-520 -400 -50 0 -0.302286 -0.0827593 -0.288472 0 0 0 
-520 -400 -40 0 -0.310929 -0.0951604 -0.273361 0 0 0 
-520 -400 -30 0 -0.31803 -0.106416 -0.257756 0 0 0 
-520 -400 -20 0 -0.323952 -0.116827 -0.241727 0 0 0 
-520 -400 -10 0 -0.328501 -0.126119 -0.22555 0 0 0 
-520 -400 0 0 -0.331753 -0.134293 -0.209407 0 0 0 
-520 -400 10 0 -0.334005 -0.141648 -0.193246 0 0 0 
-520 -400 20 0 -0.33512 -0.147926 -0.177391 0 0 0 
-520 -400 30 0 -0.335252 -0.153251 -0.161892 0 0 0 
-520 -400 40 0 -0.33457 -0.157795 -0.146719 0 0 0 
-520 -400 50 0 -0.333057 -0.161412 -0.132148 0 0 0 
-520 -400 60 0 -0.330851 -0.164269 -0.11811 0 0 0 
-520 -400 70 0 -0.328066 -0.166506 -0.104538 0 0 0 
-520 -400 80 0 -0.324726 -0.16805 -0.0916198 0 0 0 
-520 -400 90 0 -0.320921 -0.169 -0.0793168 0 0 0 
-520 -400 100 0 -0.316729 -0.169484 -0.0675277 0 0 0 
-520 -390 -100 0 -0.246019 -0.000686319 -0.365711 0 0 0 
-520 -390 -90 0 -0.263162 -0.0181315 -0.356 0 0 0 
-520 -390 -80 0 -0.278615 -0.0348334 -0.344462 0 0 0 
-520 -390 -70 0 -0.292527 -0.0507818 -0.331426 0 0 0 
-520 -390 -60 0 -0.305081 -0.0660364 -0.317136 0 0 0 
-520 -390 -50 0 -0.315862 -0.0801814 -0.301809 0 0 0 
-520 -390 -40 0 -0.325171 -0.093393 -0.285661 0 0 0 
-520 -390 -30 0 -0.332945 -0.105539 -0.268919 0 0 0 
-520 -390 -20 0 -0.339082 -0.116429 -0.251861 0 0 0 
-520 -390 -10 0 -0.343944 -0.126368 -0.234534 0 0 0 
-520 -390 0 0 -0.347402 -0.135135 -0.217229 0 0 0 
-520 -390 10 0 -0.3495 -0.14266 -0.200198 0 0 0 
-520 -390 20 0 -0.350579 -0.149309 -0.183322 0 0 0 
-520 -390 30 0 -0.350566 -0.15489 -0.166897 0 0 0 
-520 -390 40 0 -0.349578 -0.159468 -0.151017 0 0 0 
-520 -390 50 0 -0.347841 -0.163338 -0.135503 0 0 0 
-520 -390 60 0 -0.34533 -0.166333 -0.120654 0 0 0 
-520 -390 70 0 -0.342151 -0.168537 -0.106495 0 0 0 
-520 -390 80 0 -0.338445 -0.170172 -0.0928388 0 0 0 
-520 -390 90 0 -0.33424 -0.171151 -0.0798997 0 0 0 
-520 -390 100 0 -0.329621 -0.171528 -0.0677075 0 0 0 
-520 -380 -100 0 -0.254362 0.00748307 -0.383831 0 0 0 
-520 -380 -90 0 -0.272562 -0.0107753 -0.3735 0 0 0 
-520 -380 -80 0 -0.28966 -0.0287429 -0.361411 0 0 0 
-520 -380 -70 0 -0.30488 -0.0458154 -0.347582 0 0 0 
-520 -380 -60 0 -0.318361 -0.0619775 -0.332345 0 0 0 
-520 -380 -50 0 -0.330268 -0.0772711 -0.315949 0 0 0 
-520 -380 -40 0 -0.340224 -0.0912881 -0.298687 0 0 0 
-520 -380 -30 0 -0.348543 -0.104214 -0.280765 0 0 0 
-520 -380 -20 0 -0.355156 -0.115873 -0.262492 0 0 0 
-520 -380 -10 0 -0.360074 -0.126181 -0.24413 0 0 0 
-520 -380 0 0 -0.363642 -0.135426 -0.225708 0 0 0 
-520 -380 10 0 -0.365845 -0.1435 -0.207475 0 0 0 
-520 -380 20 0 -0.366733 -0.150357 -0.189653 0 0 0 
-520 -380 30 0 -0.366579 -0.156278 -0.17216 0 0 0 
-520 -380 40 0 -0.365403 -0.161185 -0.155213 0 0 0 
-520 -380 50 0 -0.363294 -0.165093 -0.138949 0 0 0 
-520 -380 60 0 -0.360435 -0.168228 -0.123245 0 0 0 
-520 -380 70 0 -0.356891 -0.170547 -0.108288 0 0 0 
-520 -380 80 0 -0.352748 -0.172098 -0.0941316 0 0 0 
-520 -380 90 0 -0.348114 -0.173046 -0.0806441 0 0 0 
-520 -380 100 0 -0.343062 -0.173444 -0.0678367 0 0 0 
-520 -370 -100 0 -0.262413 0.0168133 -0.402988 0 0 0 
-520 -370 -90 0 -0.282585 -0.00280429 -0.392316 0 0 0 
-520 -370 -80 0 -0.300876 -0.021733 -0.379452 0 0 0 
-520 -370 -70 0 -0.317778 -0.0401809 -0.364819 0 0 0 
-520 -370 -60 0 -0.332476 -0.0574761 -0.348561 0 0 0 
-520 -370 -50 0 -0.345071 -0.073546 -0.331067 0 0 0 
-520 -370 -40 0 -0.355947 -0.0886039 -0.31259 0 0 0 
-520 -370 -30 0 -0.364736 -0.102229 -0.293486 0 0 0 
-520 -370 -20 0 -0.371739 -0.114588 -0.273965 0 0 0 
-520 -370 -10 0 -0.377109 -0.125741 -0.254219 0 0 0 
-520 -370 0 0 -0.380742 -0.135465 -0.234602 0 0 0 
-520 -370 10 0 -0.38293 -0.143987 -0.215174 0 0 0 
-520 -370 20 0 -0.383811 -0.151375 -0.196067 0 0 0 
-520 -370 30 0 -0.383399 -0.157517 -0.177562 0 0 0 
-520 -370 40 0 -0.381903 -0.162563 -0.15972 0 0 0 
-520 -370 50 0 -0.379497 -0.1667 -0.142476 0 0 0 
-520 -370 60 0 -0.376228 -0.169866 -0.126045 0 0 0 
-520 -370 70 0 -0.372242 -0.172202 -0.110387 0 0 0 
-520 -370 80 0 -0.367667 -0.173875 -0.0953952 0 0 0 
-520 -370 90 0 -0.362556 -0.174824 -0.0812671 0 0 0 
-520 -370 100 0 -0.357006 -0.175134 -0.0679846 0 0 0 
-520 -360 -100 0 -0.270387 0.0272458 -0.423413 0 0 0 
-520 -360 -90 0 -0.292526 0.00631204 -0.412334 0 0 0 
-520 -360 -80 0 -0.312646 -0.0139619 -0.398814 0 0 0 
-520 -360 -70 0 -0.330516 -0.033266 -0.383199 0 0 0 
-520 -360 -60 0 -0.346753 -0.0518983 -0.365916 0 0 0 
-520 -360 -50 0 -0.360578 -0.0691838 -0.347214 0 0 0 
-520 -360 -40 0 -0.372127 -0.0850825 -0.32748 0 0 0 
-520 -360 -30 0 -0.381856 -0.0998735 -0.306932 0 0 0 
-520 -360 -20 0 -0.389364 -0.11308 -0.286006 0 0 0 
-520 -360 -10 0 -0.394902 -0.124809 -0.264952 0 0 0 
-520 -360 0 0 -0.398809 -0.135297 -0.243875 0 0 0 
-520 -360 10 0 -0.400933 -0.14423 -0.223239 0 0 0 
-520 -360 20 0 -0.40156 -0.151824 -0.203104 0 0 0 
-520 -360 30 0 -0.400999 -0.158385 -0.183378 0 0 0 
-520 -360 40 0 -0.399212 -0.163712 -0.164434 0 0 0 
-520 -360 50 0 -0.396374 -0.167922 -0.146334 0 0 0 
-520 -360 60 0 -0.392723 -0.17133 -0.128851 0 0 0 
-520 -360 70 0 -0.388283 -0.1738 -0.112295 0 0 0 
-520 -360 80 0 -0.383183 -0.175429 -0.0966758 0 0 0 
