# fieldmap
#x y z t Bx By Bz Ex Ey Ez
-520 -510 100 0 -0.101307 -0.0950385 -0.233753 0 0 0 
-520 -500 -100 0 0.116463 0.116234 -0.230005 0 0 0 
-520 -500 -90 0 0.108295 0.108491 -0.240318 0 0 0 
-520 -500 -80 0 0.0993936 0.100037 -0.250108 0 0 0 
-520 -500 -70 0 0.0897836 0.0908953 -0.259263 0 0 0 
-520 -500 -60 0 0.079434 0.0810332 -0.26759 0 0 0 
-520 -500 -50 0 0.0684211 0.0705231 -0.274979 0 0 0 
-520 -500 -40 0 0.0568597 0.0594754 -0.28139 0 0 0 
-520 -500 -30 0 0.044823 0.0479598 -0.286734 0 0 0 
-520 -500 -20 0 0.0323358 0.0359957 -0.29072 0 0 0 
-520 -500 -10 0 0.0195768 0.0237575 -0.293482 0 0 0 
-520 -500 0 0 0.00664608 0.0113413 -0.294981 0 0 0 
-520 -500 10 0 -0.00635064 -0.00115319 -0.295096 0 0 0 
-520 -500 20 0 -0.0192846 -0.0136028 -0.293789 0 0 0 
-520 -500 30 0 -0.0320448 -0.0258985 -0.291216 0 0 0 
-520 -500 40 0 -0.0445314 -0.0379438 -0.287415 0 0 0 
-520 -500 50 0 -0.056584 -0.0495868 -0.282274 0 0 0 
-520 -500 60 0 -0.0681486 -0.0607724 -0.276026 0 0 0 
-520 -500 70 0 -0.0791621 -0.0714382 -0.268791 0 0 0 
-520 -500 80 0 -0.0895299 -0.0814933 -0.260626 0 0 0 
-520 -500 90 0 -0.0991404 -0.0908302 -0.251593 0 0 0 
-520 -500 100 0 -0.108039 -0.099489 -0.241915 0 0 0 
-520 -490 -100 0 0.124363 0.121501 -0.237434 0 0 0 
-520 -490 -90 0 0.115789 0.113539 -0.248534 0 0 0 
-520 -490 -80 0 0.106404 0.104808 -0.259093 0 0 0 
-520 -490 -70 0 0.0962331 0.0953295 -0.268987 0 0 0 
-520 -490 -60 0 0.0852388 0.0850652 -0.278006 0 0 0 
-520 -490 -50 0 0.073504 0.0740922 -0.286024 0 0 0 
-520 -490 -40 0 0.061155 0.0625299 -0.29299 0 0 0 
-520 -490 -30 0 0.0482727 0.0504533 -0.298805 0 0 0 
-520 -490 -20 0 0.034884 0.0378831 -0.303148 0 0 0 
-520 -490 -10 0 0.0211889 0.0250106 -0.306162 0 0 0 
-520 -490 0 0 0.00730003 0.0119416 -0.307801 0 0 0 
-520 -490 10 0 -0.00666393 -0.00121421 -0.307931 0 0 0 
-520 -490 20 0 -0.0205579 -0.0143208 -0.306512 0 0 0 
-520 -490 30 0 -0.0342571 -0.0272578 -0.303714 0 0 0 
-520 -490 40 0 -0.0476493 -0.0399191 -0.299582 0 0 0 
-520 -490 50 0 -0.0605548 -0.0521381 -0.293996 0 0 0 
-520 -490 60 0 -0.072914 -0.0638547 -0.287214 0 0 0 
-520 -490 70 0 -0.0846572 -0.0750018 -0.27937 0 0 0 
-520 -490 80 0 -0.0956803 -0.085481 -0.270534 0 0 0 
-520 -490 90 0 -0.105861 -0.0951772 -0.260776 0 0 0 
-520 -490 100 0 -0.115253 -0.104137 -0.250342 0 0 0 
-520 -480 -100 0 0.132821 0.126979 -0.24504 0 0 0 
-520 -480 -90 0 0.123829 0.118803 -0.256989 0 0 0 
-520 -480 -80 0 0.113941 0.109795 -0.26838 0 0 0 
-520 -480 -70 0 0.10318 0.0999742 -0.279079 0 0 0 
-520 -480 -60 0 0.0915018 0.0892972 -0.288851 0 0 0 
-520 -480 -50 0 0.0789967 0.077845 -0.297556 0 0 0 
-520 -480 -40 0 0.0658036 0.0657464 -0.305132 0 0 0 
-520 -480 -30 0 0.0520116 0.0530826 -0.311464 0 0 0 
-520 -480 -20 0 0.0376496 0.039875 -0.316201 0 0 0 
-520 -480 -10 0 0.0229421 0.0263339 -0.319491 0 0 0 
-520 -480 0 0 0.00801558 0.0125756 -0.321283 0 0 0 
-520 -480 10 0 -0.00699627 -0.00127866 -0.321431 0 0 0 
-520 -480 20 0 -0.0219301 -0.0150788 -0.319888 0 0 0 
-520 -480 30 0 -0.0366451 -0.0286923 -0.316843 0 0 0 
-520 -480 40 0 -0.0510151 -0.0420018 -0.312346 0 0 0 
-520 -480 50 0 -0.064839 -0.0548246 -0.306272 0 0 0 
-520 -480 60 0 -0.0780506 -0.0670955 -0.298906 0 0 0 
-520 -480 70 0 -0.0905732 -0.078742 -0.290398 0 0 0 
-520 -480 80 0 -0.102292 -0.0896581 -0.280829 0 0 0 
-520 -480 90 0 -0.113075 -0.0997205 -0.270284 0 0 0 
-520 -480 100 0 -0.122982 -0.108982 -0.259031 0 0 0 
-520 -470 -100 0 0.141871 0.132663 -0.252811 0 0 0 
-520 -470 -90 0 0.13245 0.124281 -0.265675 0 0 0 
-520 -470 -80 0 0.122038 0.114998 -0.277969 0 0 0 
-520 -470 -70 0 0.110658 0.104832 -0.289541 0 0 0 
-520 -470 -60 0 0.0982565 0.0937326 -0.300135 0 0 0 
-520 -470 -50 0 0.0849303 0.0817855 -0.30959 0 0 0 
-520 -470 -40 0 0.0708329 0.0691292 -0.317833 0 0 0 
-520 -470 -30 0 0.0560626 0.0558514 -0.324733 0 0 0 
-520 -470 -20 0 0.0406503 0.0419746 -0.329902 0 0 0 
-520 -470 -10 0 0.0248481 0.0277296 -0.333498 0 0 0 
-520 -470 0 0 0.00879817 0.0132446 -0.335459 0 0 0 
-520 -470 10 0 -0.00734878 -0.00134665 -0.335626 0 0 0 
-520 -470 20 0 -0.0234085 -0.0158784 -0.333948 0 0 0 
-520 -470 30 0 -0.0392222 -0.0302041 -0.33063 0 0 0 
-520 -470 40 0 -0.0546479 -0.0441949 -0.325733 0 0 0 
-520 -470 50 0 -0.06946 -0.0576497 -0.319124 0 0 0 
-520 -470 60 0 -0.0835855 -0.070498 -0.311118 0 0 0 
-520 -470 70 0 -0.0969397 -0.0826616 -0.301885 0 0 0 
-520 -470 80 0 -0.109397 -0.0940264 -0.291517 0 0 0 
-520 -470 90 0 -0.120812 -0.10446 -0.280118 0 0 0 
-520 -470 100 0 -0.131256 -0.114025 -0.267979 0 0 0 
-520 -460 -100 0 0.151544 0.138549 -0.260736 0 0 0 
-520 -460 -90 0 0.141685 0.129969 -0.274586 0 0 0 
-520 -460 -80 0 0.130732 0.120415 -0.287855 0 0 0 
-520 -460 -70 0 0.118703 0.109903 -0.300373 0 0 0 
-520 -460 -60 0 0.105537 0.0983731 -0.311862 0 0 0 
-520 -460 -50 0 0.0913366 0.0859161 -0.322138 0 0 0 
-520 -460 -40 0 0.0762714 0.0726811 -0.33111 0 0 0 
-520 -460 -30 0 0.0604497 0.0587627 -0.338633 0 0 0 
-520 -460 -20 0 0.0439046 0.0441843 -0.344278 0 0 0 
-520 -460 -10 0 0.026919 0.0291995 -0.348209 0 0 0 
-520 -460 0 0 0.0096534 0.0139494 -0.350357 0 0 0 
-520 -460 10 0 -0.00772259 -0.00141828 -0.350544 0 0 0 
-520 -460 20 0 -0.0250009 -0.0167204 -0.348717 0 0 0 
-520 -460 30 0 -0.0420022 -0.0317951 -0.345101 0 0 0 
-520 -460 40 0 -0.0585669 -0.0465004 -0.339764 0 0 0 
-520 -460 50 0 -0.0744417 -0.0606154 -0.332568 0 0 0 
-520 -460 60 0 -0.0895459 -0.0740637 -0.323862 0 0 0 
-520 -460 70 0 -0.103786 -0.0867612 -0.313837 0 0 0 
-520 -460 80 0 -0.117025 -0.0985852 -0.302602 0 0 0 
-520 -460 90 0 -0.129111 -0.109401 -0.290281 0 0 0 
-520 -460 100 0 -0.140127 -0.119278 -0.277193 0 0 0 
-520 -450 -100 0 0.161872 0.144627 -0.2688 0 0 0 
-520 -450 -90 0 0.151569 0.135861 -0.28371 0 0 0 
-520 -450 -80 0 0.140056 0.126042 -0.298031 0 0 0 
-520 -450 -70 0 0.12735 0.115184 -0.311576 0 0 0 
-520 -450 -60 0 0.113377 0.103217 -0.324037 0 0 0 
-520 -450 -50 0 0.0982472 0.0902365 -0.335207 0 0 0 
-520 -450 -40 0 0.0821474 0.0764027 -0.344978 0 0 0 
-520 -450 -30 0 0.0651969 0.0618176 -0.353183 0 0 0 
-520 -450 -20 0 0.0474308 0.0465052 -0.35935 0 0 0 
-520 -450 -10 0 0.0291674 0.0307444 -0.363649 0 0 0 
-520 -450 0 0 0.0105887 0.0146922 -0.366025 0 0 0 
-520 -450 10 0 -0.00812006 -0.00149398 -0.366261 0 0 0 
-520 -450 20 0 -0.0267243 -0.0176122 -0.364294 0 0 0 
-520 -450 30 0 -0.0450214 -0.0334836 -0.360371 0 0 0 
-520 -450 40 0 -0.0628307 -0.0489511 -0.35457 0 0 0 
-520 -450 50 0 -0.0798672 -0.0637711 -0.346744 0 0 0 
-520 -450 60 0 -0.0960405 -0.0778604 -0.33728 0 0 0 
-520 -450 70 0 -0.111248 -0.0911275 -0.326393 0 0 0 
-520 -450 80 0 -0.125336 -0.10344 -0.31421 0 0 0 
-520 -450 90 0 -0.138131 -0.114646 -0.30087 0 0 0 
-520 -450 100 0 -0.149732 -0.124825 -0.286727 0 0 0 
-520 -440 -100 0 0.172896 0.150894 -0.276991 0 0 0 
-520 -440 -90 0 0.162162 0.141971 -0.293047 0 0 0 
-520 -440 -80 0 0.15009 0.131911 -0.308518 0 0 0 
-520 -440 -70 0 0.136694 0.120721 -0.323193 0 0 0 
-520 -440 -60 0 0.121883 0.108324 -0.336738 0 0 0 
-520 -440 -50 0 0.105775 0.0948145 -0.348914 0 0 0 
-520 -440 -40 0 0.0885733 0.0803656 -0.359593 0 0 0 
-520 -440 -30 0 0.0704084 0.0650857 -0.368584 0 0 0 
-520 -440 -20 0 0.0513167 0.0489987 -0.375364 0 0 0 
-520 -440 -10 0 0.0316556 0.0324105 -0.380106 0 0 0 
-520 -440 0 0 0.0116287 0.0154924 -0.382721 0 0 0 
-520 -440 10 0 -0.00854743 -0.00157532 -0.382987 0 0 0 
-520 -440 20 0 -0.0286061 -0.0185679 -0.380838 0 0 0 
-520 -440 30 0 -0.0483175 -0.035287 -0.376548 0 0 0 
-520 -440 40 0 -0.0674773 -0.0515592 -0.370204 0 0 0 
-520 -440 50 0 -0.0857643 -0.0671156 -0.361656 0 0 0 
-520 -440 60 0 -0.103079 -0.0818664 -0.351335 0 0 0 
-520 -440 70 0 -0.119307 -0.095713 -0.339482 0 0 0 
-520 -440 80 0 -0.134281 -0.108513 -0.326246 0 0 0 
-520 -440 90 0 -0.147813 -0.120104 -0.311791 0 0 0 
-520 -440 100 0 -0.160016 -0.130581 -0.296506 0 0 0 
-520 -430 -100 0 0.18482 0.157479 -0.285333 0 0 0 
-520 -430 -90 0 0.17364 0.148404 -0.302638 0 0 0 
-520 -430 -80 0 0.16098 0.138099 -0.319361 0 0 0 
-520 -430 -70 0 0.146848 0.126569 -0.33527 0 0 0 
-520 -430 -60 0 0.131136 0.11372 -0.349995 0 0 0 
-520 -430 -50 0 0.113968 0.0996538 -0.363266 0 0 0 
-520 -430 -40 0 0.0955698 0.0845541 -0.374931 0 0 0 
-520 -430 -30 0 0.0760835 0.068538 -0.38477 0 0 0 
-520 -430 -20 0 0.0555477 0.0516294 -0.392203 0 0 0 
-520 -430 -10 0 0.0343656 0.0341654 -0.39741 0 0 0 
-520 -430 0 0 0.0127673 0.0163353 -0.400286 0 0 0 
-520 -430 10 0 -0.00900157 -0.001661 -0.400586 0 0 0 
-520 -430 20 0 -0.0306382 -0.0195742 -0.398236 0 0 0 
-520 -430 30 0 -0.0518816 -0.0371843 -0.39354 0 0 0 
-520 -430 40 0 -0.0725007 -0.0542995 -0.386598 0 0 0 
-520 -430 50 0 -0.0921335 -0.0706235 -0.377256 0 0 0 
-520 -430 60 0 -0.110669 -0.086059 -0.365993 0 0 0 
-520 -430 70 0 -0.127984 -0.1005 -0.353083 0 0 0 
-520 -430 80 0 -0.143893 -0.113794 -0.3387 0 0 0 
-520 -430 90 0 -0.158192 -0.12577 -0.323036 0 0 0 
-520 -430 100 0 -0.171015 -0.136533 -0.306515 0 0 0 
-520 -420 -100 0 0.197535 0.16424 -0.293752 0 0 0 
-520 -420 -90 0 0.185914 0.155034 -0.312397 0 0 0 
-520 -420 -80 0 0.172657 0.144501 -0.330471 0 0 0 
-520 -420 -70 0 0.157763 0.132638 -0.347716 0 0 0 
-520 -420 -60 0 0.141105 0.119338 -0.363727 0 0 0 
-520 -420 -50 0 0.122816 0.104705 -0.378195 0 0 0 
-520 -420 -40 0 0.103139 0.0889357 -0.39094 0 0 0 
-520 -420 -30 0 0.0822343 0.0721562 -0.401711 0 0 0 
-520 -420 -20 0 0.0601406 0.05439 -0.409863 0 0 0 
-520 -420 -10 0 0.037313 0.0360085 -0.415582 0 0 0 
-520 -420 0 0 0.014012 0.017221 -0.418746 0 0 0 
-520 -420 10 0 -0.00948378 -0.00175102 -0.419083 0 0 0 
-520 -420 20 0 -0.0328304 -0.0206309 -0.416512 0 0 0 
-520 -420 30 0 -0.0557315 -0.0391749 -0.411368 0 0 0 
-520 -420 40 0 -0.0779255 -0.0571706 -0.403768 0 0 0 
-520 -420 50 0 -0.0990043 -0.0742919 -0.393554 0 0 0 
-520 -420 60 0 -0.118846 -0.0904337 -0.38126 0 0 0 
-520 -420 70 0 -0.137314 -0.105483 -0.367195 0 0 0 
-520 -420 80 0 -0.154207 -0.119275 -0.351564 0 0 0 
-520 -420 90 0 -0.169302 -0.131629 -0.33459 0 0 0 
-520 -420 100 0 -0.182758 -0.142668 -0.316739 0 0 0 
-520 -410 -100 0 0.211069 0.171153 -0.302222 0 0 0 
-520 -410 -90 0 0.199015 0.161841 -0.3223 0 0 0 
-520 -410 -80 0 0.185154 0.151097 -0.341828 0 0 0 
-520 -410 -70 0 0.169476 0.138914 -0.360518 0 0 0 
-520 -410 -60 0 0.15183 0.125165 -0.377924 0 0 0 
-520 -410 -50 0 0.132353 0.109958 -0.393698 0 0 0 
-520 -410 -40 0 0.111315 0.0935031 -0.407624 0 0 0 
-520 -410 -30 0 0.0888899 0.075935 -0.419416 0 0 0 
-520 -410 -20 0 0.0651181 0.057277 -0.428359 0 0 0 
-520 -410 -10 0 0.0405133 0.0379377 -0.434641 0 0 0 
-520 -410 0 0 0.0153701 0.0181485 -0.438122 0 0 0 
-520 -410 10 0 -0.00999517 -0.00184527 -0.4385 0 0 0 
-520 -410 20 0 -0.0351919 -0.0217367 -0.435684 0 0 0 
-520 -410 30 0 -0.0598835 -0.0412557 -0.430047 0 0 0 
-520 -410 40 0 -0.083774 -0.0601678 -0.421725 0 0 0 
-520 -410 50 0 -0.106404 -0.0781137 -0.410554 0 0 0 
-520 -410 60 0 -0.127638 -0.0949805 -0.397133 0 0 0 
-520 -410 70 0 -0.147327 -0.110647 -0.381812 0 0 0 
-520 -410 80 0 -0.165252 -0.124938 -0.364826 0 0 0 
-520 -410 90 0 -0.181172 -0.137663 -0.346438 0 0 0 
-520 -410 100 0 -0.195273 -0.148963 -0.327157 0 0 0 
-520 -400 -100 0 0.225441 0.178186 -0.310713 0 0 0 
-520 -400 -90 0 0.212968 0.168794 -0.332322 0 0 0 
-520 -400 -80 0 0.198501 0.157862 -0.353408 0 0 0 
-520 -400 -70 0 0.182018 0.145372 -0.373655 0 0 0 
-520 -400 -60 0 0.16334 0.131182 -0.392572 0 0 0 
-520 -400 -50 0 0.142611 0.115397 -0.409765 0 0 0 
-520 -400 -40 0 0.120126 0.0982426 -0.424978 0 0 0 
-520 -400 -30 0 0.096075 0.0798638 -0.437885 0 0 0 
-520 -400 -20 0 0.0704999 0.0602823 -0.447694 0 0 0 
-520 -400 -10 0 0.0439797 0.0399477 -0.454593 0 0 0 
-520 -400 0 0 0.016848 0.0191152 -0.458421 0 0 0 
-520 -400 10 0 -0.0105365 -0.00194349 -0.458842 0 0 0 
-520 -400 20 0 -0.0377308 -0.0228888 -0.455761 0 0 0 
-520 -400 30 0 -0.0643631 -0.0434292 -0.449623 0 0 0 
-520 -400 40 0 -0.0900966 -0.0633049 -0.440543 0 0 0 
-520 -400 50 0 -0.114412 -0.0821196 -0.428353 0 0 0 
-520 -400 60 0 -0.137158 -0.0997503 -0.413722 0 0 0 
-520 -400 70 0 -0.158171 -0.116066 -0.397042 0 0 0 
-520 -400 80 0 -0.177209 -0.13088 -0.378588 0 0 0 
-520 -400 90 0 -0.19401 -0.143988 -0.358663 0 0 0 
-520 -400 100 0 -0.208792 -0.155551 -0.337828 0 0 0 
-520 -390 -100 0 0.240683 0.185313 -0.3192 0 0 0 
-520 -390 -90 0 0.227838 0.175893 -0.342447 0 0 0 
-520 -390 -80 0 0.212797 0.164821 -0.365219 0 0 0 
-520 -390 -70 0 0.195521 0.152066 -0.387168 0 0 0 
-520 -390 -60 0 0.175795 0.137461 -0.407757 0 0 0 
-520 -390 -50 0 0.153767 0.121112 -0.426539 0 0 0 
-520 -390 -40 0 0.129755 0.103257 -0.443212 0 0 0 
-520 -390 -30 0 0.103965 0.0840465 -0.457404 0 0 0 
-520 -390 -20 0 0.0764369 0.0635 -0.468228 0 0 0 
-520 -390 -10 0 0.0478226 0.0421108 -0.475871 0 0 0 
-520 -390 0 0 0.0184997 0.0201604 -0.480142 0 0 0 
-520 -390 10 0 -0.0111244 -0.00205009 -0.480661 0 0 0 
-520 -390 20 0 -0.0405433 -0.0241426 -0.477317 0 0 0 
-520 -390 30 0 -0.0693207 -0.0457841 -0.470566 0 0 0 
-520 -390 40 0 -0.0970748 -0.0666869 -0.460585 0 0 0 
-520 -390 50 0 -0.123217 -0.0864132 -0.447208 0 0 0 
-520 -390 60 0 -0.147582 -0.104831 -0.431184 0 0 0 
-520 -390 70 0 -0.16999 -0.1218 -0.412961 0 0 0 
-520 -390 80 0 -0.190178 -0.137122 -0.392858 0 0 0 
-520 -390 90 0 -0.207864 -0.150583 -0.371229 0 0 0 
-520 -390 100 0 -0.223305 -0.162369 -0.34869 0 0 0 
-520 -380 -100 0 0.257177 0.192764 -0.327671 0 0 0 
-520 -380 -90 0 0.243974 0.183342 -0.352704 0 0 0 
-520 -380 -80 0 0.228347 0.172144 -0.377322 0 0 0 
-520 -380 -70 0 0.210239 0.159127 -0.401137 0 0 0 
-520 -380 -60 0 0.189394 0.144096 -0.423563 0 0 0 
-520 -380 -50 0 0.16596 0.127157 -0.444089 0 0 0 
-520 -380 -40 0 0.140286 0.10856 -0.462362 0 0 0 
-520 -380 -30 0 0.112597 0.0884682 -0.477951 0 0 0 
-520 -380 -20 0 0.0829305 0.0668965 -0.48987 0 0 0 
-520 -380 -10 0 0.0520252 0.0443894 -0.498298 0 0 0 
-520 -380 0 0 0.0203103 0.0212584 -0.503016 0 0 0 
-520 -380 10 0 -0.0117494 -0.00216169 -0.503599 0 0 0 
-520 -380 20 0 -0.0435761 -0.0254502 -0.499921 0 0 0 
-520 -380 30 0 -0.0746716 -0.048237 -0.492494 0 0 0 
-520 -380 40 0 -0.104602 -0.0702034 -0.481521 0 0 0 
-520 -380 50 0 -0.132701 -0.0908664 -0.466841 0 0 0 
-520 -380 60 0 -0.158787 -0.110084 -0.449294 0 0 0 
-520 -380 70 0 -0.182666 -0.127709 -0.42939 0 0 0 
-520 -380 80 0 -0.204049 -0.143529 -0.407499 0 0 0 
-520 -380 90 0 -0.222638 -0.157323 -0.384035 0 0 0 
-520 -380 100 0 -0.238734 -0.169304 -0.359669 0 0 0 
-520 -370 -100 0 0.274625 0.200252 -0.336042 0 0 0 
-520 -370 -90 0 0.261102 0.190869 -0.36297 0 0 0 
-520 -370 -80 0 0.244907 0.179582 -0.389559 0 0 0 
-520 -370 -70 0 0.225962 0.166331 -0.415379 0 0 0 
-520 -370 -60 0 0.203963 0.150894 -0.43979 0 0 0 
-520 -370 -50 0 0.179058 0.133371 -0.46221 0 0 0 
-520 -370 -40 0 0.151625 0.114029 -0.482224 0 0 0 
-520 -370 -30 0 0.12191 0.0930394 -0.499341 0 0 0 
-520 -370 -20 0 0.0899484 0.0704137 -0.512458 0 0 0 
-520 -370 -10 0 0.0565755 0.0467514 -0.521748 0 0 0 
-520 -370 0 0 0.0222792 0.0223973 -0.526955 0 0 0 
-520 -370 10 0 -0.0124111 -0.0022774 -0.527606 0 0 0 
-520 -370 20 0 -0.0468361 -0.0268051 -0.523562 0 0 0 
-520 -370 30 0 -0.0804277 -0.0507751 -0.515391 0 0 0 
-520 -370 40 0 -0.112693 -0.0738351 -0.503332 0 0 0 
-520 -370 50 0 -0.14288 -0.0954534 -0.487229 0 0 0 
-520 -370 60 0 -0.170791 -0.115479 -0.468024 0 0 0 
-520 -370 70 0 -0.196212 -0.133755 -0.446298 0 0 0 
-520 -370 80 0 -0.218834 -0.150059 -0.422479 0 0 0 
-520 -370 90 0 -0.238339 -0.16416 -0.397045 0 0 0 
-520 -370 100 0 -0.255081 -0.176303 -0.370731 0 0 0 
-520 -360 -100 0 0.293015 0.207714 -0.344277 0 0 0 
-520 -360 -90 0 0.279213 0.198411 -0.373208 0 0 0 
-520 -360 -80 0 0.262476 0.187073 -0.401891 0 0 0 
-520 -360 -70 0 0.242694 0.173621 -0.429854 0 0 0 
-520 -360 -60 0 0.219509 0.157801 -0.456397 0 0 0 
-520 -360 -50 0 0.193068 0.139708 -0.48086 0 0 0 
-520 -360 -40 0 0.16378 0.119622 -0.502759 0 0 0 
-520 -360 -30 0 0.131913 0.0977254 -0.521534 0 0 0 
-520 -360 -20 0 0.0974978 0.0740248 -0.535954 0 0 0 
-520 -360 -10 0 0.0614786 0.0491788 -0.54618 0 0 0 
-520 -360 0 0 0.0244089 0.0235681 -0.55192 0 0 0 
-520 -360 10 0 -0.0131089 -0.00239632 -0.552642 0 0 0 
-520 -360 20 0 -0.0503241 -0.0281963 -0.548195 0 0 0 
-520 -360 30 0 -0.0865918 -0.0533783 -0.539216 0 0 0 
-520 -360 40 0 -0.121378 -0.0775701 -0.526028 0 0 0 
-520 -360 50 0 -0.153821 -0.10018 -0.508422 0 0 0 
-520 -360 60 0 -0.183701 -0.121043 -0.48745 0 0 0 
-520 -360 70 0 -0.210784 -0.139994 -0.463769 0 0 0 
-520 -360 80 0 -0.234732 -0.156794 -0.437875 0 0 0 
-520 -360 90 0 -0.255204 -0.171204 -0.410318 0 0 0 
-520 -360 100 0 -0.272614 -0.183502 -0.381904 0 0 0 
-520 -350 -100 0 0.312401 0.215131 -0.352347 0 0 0 
-520 -350 -90 0 0.298416 0.205984 -0.383396 0 0 0 
-520 -350 -80 0 0.281215 0.19467 -0.414323 0 0 0 
-520 -350 -70 0 0.260651 0.181087 -0.444613 0 0 0 
-520 -350 -60 0 0.236298 0.164942 -0.473504 0 0 0 
-520 -350 -50 0 0.208291 0.146318 -0.500249 0 0 0 
-520 -350 -40 0 0.177067 0.125508 -0.524286 0 0 0 
-520 -350 -30 0 0.142912 0.102697 -0.544969 0 0 0 
-520 -350 -20 0 0.105844 0.0778835 -0.560921 0 0 0 
-520 -350 -10 0 0.0669302 0.05179 -0.57228 0 0 0 
-520 -350 0 0 0.0267966 0.0248351 -0.5787 0 0 0 
-520 -350 10 0 -0.0138702 -0.00252565 -0.579579 0 0 0 
-520 -350 20 0 -0.0542112 -0.029716 -0.574741 0 0 0 
-520 -350 30 0 -0.0934856 -0.0562297 -0.564891 0 0 0 
-520 -350 40 0 -0.131055 -0.0816345 -0.550342 0 0 0 
-520 -350 50 0 -0.165952 -0.105283 -0.530961 0 0 0 
-520 -350 60 0 -0.197935 -0.127002 -0.507936 0 0 0 
-520 -350 70 0 -0.226755 -0.146616 -0.482015 0 0 0 
-520 -350 80 0 -0.252046 -0.163875 -0.453777 0 0 0 
-520 -350 90 0 -0.273451 -0.178535 -0.423858 0 0 0 
-520 -350 100 0 -0.291459 -0.190915 -0.393141 0 0 0 
-520 -340 -100 0 0.333292 0.22278 -0.360143 0 0 0 
-520 -340 -90 0 0.319185 0.213835 -0.393491 0 0 0 
-520 -340 -80 0 0.301547 0.202581 -0.426869 0 0 0 
-520 -340 -70 0 0.280188 0.18889 -0.459708 0 0 0 
-520 -340 -60 0 0.254604 0.172425 -0.491178 0 0 0 
-520 -340 -50 0 0.224913 0.153255 -0.520433 0 0 0 
-520 -340 -40 0 0.191588 0.131686 -0.546812 0 0 0 
-520 -340 -30 0 0.154935 0.107913 -0.569577 0 0 0 
-520 -340 -20 0 0.114963 0.0819249 -0.587181 0 0 0 
-520 -340 -10 0 0.0728828 0.0545172 -0.599737 0 0 0 
-520 -340 0 0 0.0294072 0.0261537 -0.606843 0 0 0 
-520 -340 10 0 -0.0146786 -0.00265962 -0.607824 0 0 0 
-520 -340 20 0 -0.0583913 -0.0312818 -0.602485 0 0 0 
-520 -340 30 0 -0.100884 -0.0591509 -0.591615 0 0 0 
-520 -340 40 0 -0.141429 -0.0857886 -0.575579 0 0 0 
